OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Join_Count_1,TARGET_FID_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Shape_Area_1,Shape_Length,Shape_Area
4360,2,54,4156,4156.000000000000000,4156,4156,1,4360,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,6452.695160520856916,2247951.279267850331962
4361,3,13,4157,4157.000000000000000,4157,4157,2,4361,{1D111400-D8CE-4B8E-B02B-9F23B7A6FA56},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,23918.409999999999854,96.790000000000006,AK,190803060408,Angel Creek,M,IT,190803060409,0.000000000000000,0.000000000000000,44903.175671600001806,1,292,139.289999999999992, ,111292, , ,6/4/2011 0:00:00,Yes,Digitized,DRG63,B - Within 90 Meters,0.000000000000000, ,Intel from a Fairbanks Area flight.,34988,2011,6/8/2011 0:00:00,hrigby,No,6/27/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,4115.251621979999982,0.000000000000000,0.000000000000000,44903.175671600001806,96794365.966499999165535,7278.481878637413502,2648972.073168088681996
4362,3,13,4158,4158.000000000000000,4158,4158,1,4362,{1D111400-D8CE-4B8E-B02B-9F23B7A6FA56},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,23918.409999999999854,96.790000000000006,AK,190803060408,Angel Creek,M,IT,190803060409,0.000000000000000,0.000000000000000,44903.175671600001806,1,292,139.289999999999992, ,111292, , ,6/4/2011 0:00:00,Yes,Digitized,DRG63,B - Within 90 Meters,0.000000000000000, ,Intel from a Fairbanks Area flight.,34988,2011,6/8/2011 0:00:00,hrigby,No,6/27/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,4115.251621979999982,0.000000000000000,0.000000000000000,44903.175671600001806,96794365.966499999165535,7078.665393847161795,2907125.338447962887585
4363,2,54,4159,4159.000000000000000,4159,4159,1,4363,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,409.949804349951194,9881.512362458999633
4364,2,54,4160,4160.000000000000000,4160,4160,2,4364,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,11702.637148580226494,8709191.366159049794078
4365,0,74,4161,4161.000000000000000,4161,4161,1,4365,{38123798-C55E-4472-9B9F-C0853252DEFA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,36814.889999999999418,148.979999999999990,AK,190803050201,Headwaters Lost Creek,S,NM,190803050203,0.000000000000000,0.000000000000000,57400.557536000000255,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,963.129602482999985,21.992233209900000,57400.557536000000255,148984593.115000009536743,11477.795992184685019,7441156.619295680895448
4366,0,74,4162,4162.000000000000000,4162,4162,1,4366,{38123798-C55E-4472-9B9F-C0853252DEFA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,36814.889999999999418,148.979999999999990,AK,190803050201,Headwaters Lost Creek,S,NM,190803050203,0.000000000000000,0.000000000000000,57400.557536000000255,1, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,963.129602482999985,21.992233209900000,57400.557536000000255,148984593.115000009536743,3197.621184278933924,548990.007607920793816
4367,2,54,4163,4163.000000000000000,4163,4163,2,4367,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,12851.705900262570140,7912714.063927363604307
4368,2,54,4164,4164.000000000000000,4164,4164,1,4368,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,7552.343063479069315,2626449.685108739417046
4369,2,10,4165,4165.000000000000000,4165,4165,2,4369,{E4183E04-E2E8-4906-9381-DDA1EFF89F0E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11881.360000000000582,48.079999999999998,AK,190803060703,Fairbanks Creek,S,NM,190803060705,0.000000000000000,0.000000000000000,34721.153334299997368,0,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,34721.153334299997368,48082152.405599996447563,7866.544355996950799,3005902.146899634040892
4370,1,56,4166,4166.000000000000000,4166,4166,2,4370,{4F95C35F-4CAC-4692-9057-F9620B37FF08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,30704.080000000001746,124.260000000000005,AK,190803090604,Captain Creek-Chatanika River,S,NM,190803090606,0.000000000000000,0.000000000000000,66803.803113300004043,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,66803.803113300004043,124254987.637999996542931,7672.333487171863453,3261645.933646857738495
4371,1,30,4167,4167.000000000000000,4167,4167,1,4371,{4275539A-F08E-4F8F-BE1A-37024853B50E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36242.099999999998545,146.669999999999987,AK,190803050203,Outlet Lost Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,60754.699384500003362,1, ,482.300000000000011, ,711532,P00532, ,11/1/1997 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Fire perimeter imported from fire history.,19860,1997,4/12/2007 0:00:00,jhrobak, ,8/23/1997 0:00:00,, ,N,1990 - 1999,1997.000000000000000,1990.000000000000000,8440.027871070000401,898.471288118999951,28.664427529800001,60754.699384500003362,146666595.787999987602234,10982.994123550468430,7145024.405700701288879
4372,0,29,4168,4168.000000000000000,4168,4168,3,4372,{2889E3AD-AAD9-41E1-8EA1-3BA426B35454},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11172.719999999999345,45.210000000000001,AK,190803050104,Cottonwood Creek,M,NM,190803050108,0.000000000000000,0.000000000000000,32660.154853600000934,1, ,0.000000000000000, , , , ,11/1/1997 0:00:00, , , , ,0.000000000000000, , ,0, ,4/12/2007 0:00:00, , ,8/23/1997 0:00:00,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1135.808442990000003,33.858959818300001,32660.154853600000934,45214389.994900003075600,12654.184951488639854,8520872.755328597500920
4373,3,13,4169,4169.000000000000000,4169,4169,2,4373,{1D111400-D8CE-4B8E-B02B-9F23B7A6FA56},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,23918.409999999999854,96.790000000000006,AK,190803060408,Angel Creek,M,IT,190803060409,0.000000000000000,0.000000000000000,44903.175671600001806,1,292,139.289999999999992, ,111292, , ,6/4/2011 0:00:00,Yes,Digitized,DRG63,B - Within 90 Meters,0.000000000000000, ,Intel from a Fairbanks Area flight.,34988,2011,6/8/2011 0:00:00,hrigby,No,6/27/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,4115.251621979999982,0.000000000000000,0.000000000000000,44903.175671600001806,96794365.966499999165535,5846.530118734214739,1265346.929419699823484
4374,5,194,4170,4170.000000000000000,4170,4170,1,4374,{859B93FB-D14C-45B0-9826-AD32D79F1CFC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18280.080000000001746,73.980000000000004,AK,190803060409,190803060409-Chena River,S,IT,190803060602,0.000000000000000,0.000000000000000,47396.902919200001634,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,47396.902919200001634,73976845.436700001358986,2913.794138978605133,369597.894797631888650
4375,1,30,4171,4171.000000000000000,4171,4171,1,4375,{4275539A-F08E-4F8F-BE1A-37024853B50E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36242.099999999998545,146.669999999999987,AK,190803050203,Outlet Lost Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,60754.699384500003362,1, ,482.300000000000011, ,711532,P00532, ,11/1/1997 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Fire perimeter imported from fire history.,19860,1997,4/12/2007 0:00:00,jhrobak, ,8/23/1997 0:00:00,, ,N,1990 - 1999,1997.000000000000000,1990.000000000000000,8440.027871070000401,898.471288118999951,28.664427529800001,60754.699384500003362,146666595.787999987602234,9874.404904814598922,4636727.382545631378889
4376,1,30,4172,4172.000000000000000,4172,4172,1,4376,{4275539A-F08E-4F8F-BE1A-37024853B50E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36242.099999999998545,146.669999999999987,AK,190803050203,Outlet Lost Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,60754.699384500003362,1, ,482.300000000000011, ,711532,P00532, ,11/1/1997 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,Fire perimeter imported from fire history.,19860,1997,4/12/2007 0:00:00,jhrobak, ,8/23/1997 0:00:00,, ,N,1990 - 1999,1997.000000000000000,1990.000000000000000,8440.027871070000401,898.471288118999951,28.664427529800001,60754.699384500003362,146666595.787999987602234,4522.552534431272761,708874.219022235600278
4377,2,54,4173,4173.000000000000000,4173,4173,2,4377,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,7338.327752576039529,3001265.850151191931218
4378,2,54,4174,4174.000000000000000,4174,4174,2,4378,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,8802.317674260704734,4154810.603925148025155
4379,3,57,4175,4175.000000000000000,4175,4175,2,4379,{7FA96D5D-EB2E-4C60-90C9-32F1555E2984},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33291.720000000001164,134.729999999999990,AK,190803060706,190803060706-Little Chena River,S,NM,190803060802,0.000000000000000,0.000000000000000,60776.902970299997833,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,60776.902970299997833,134726817.041000008583069,10404.546477574112942,5766193.704597310163081
4380,3,57,4176,4176.000000000000000,4176,4176,1,4380,{7FA96D5D-EB2E-4C60-90C9-32F1555E2984},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,33291.720000000001164,134.729999999999990,AK,190803060706,190803060706-Little Chena River,S,NM,190803060802,0.000000000000000,0.000000000000000,60776.902970299997833,1,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,0.000000000000000,0.000000000000000,60776.902970299997833,134726817.041000008583069,5015.643887898763751,855977.882952986517921
4381,0,66,4177,4177.000000000000000,4177,4177,2,4381,{CE8EF9E2-9A49-4D1E-8E90-E66F37810E31},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29795.189999999998690,120.579999999999998,AK,190803050301,Upper North Fork Salcha River,S,NM,190803050305,0.000000000000000,0.000000000000000,58838.088386800001899,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1098.035905480000110,39.259333738300001,58838.088386800001899,120576836.033999994397163,7956.894874833143149,2663567.748745797201991
4382,0,66,4178,4178.000000000000000,4178,4178,2,4382,{CE8EF9E2-9A49-4D1E-8E90-E66F37810E31},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,29795.189999999998690,120.579999999999998,AK,190803050301,Upper North Fork Salcha River,S,NM,190803050305,0.000000000000000,0.000000000000000,58838.088386800001899,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1098.035905480000110,39.259333738300001,58838.088386800001899,120576836.033999994397163,12208.921641333901789,7548326.930300625041127
4383,5,183,4179,4179.000000000000000,4179,4179,1,4383,{EA81C922-73E1-4551-974C-D0AF60E64AB7},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38130.900000000001455,154.310000000000002,AK,190803060305,Middle Fork Chena River,S,NM,190803060602,0.000000000000000,0.000000000000000,71589.976041700007045,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,71589.976041700007045,154310295.766999989748001,30.000000001862645,50.000000009313226
4384,2,89,4179,4179.000000000000000,4179,4179,2,4384,{E41D3EDE-B2C9-4548-82FC-01D10197E315},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20547.459999999999127,83.150000000000006,AK,190803060402,Monument Creek,S,NM,190803060403,0.000000000000000,0.000000000000000,47423.838898399997561,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,47423.838898399997561,83152607.533199995756149,7948.837542222822776,3040567.283880023285747
4385,2,89,4180,4180.000000000000000,4180,4180,2,4385,{E41D3EDE-B2C9-4548-82FC-01D10197E315},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20547.459999999999127,83.150000000000006,AK,190803060402,Monument Creek,S,NM,190803060403,0.000000000000000,0.000000000000000,47423.838898399997561,1,235,50964.790000000000873,N3UW,111235,PNN3UW,54050,8/5/2021 0:00:00,Yes,Image Interpretation, , ,0.000000000000000, ,Perimeter updated using Sentinel-2 imagery.,68032,2021,8/6/2021 0:00:00,jljenkins, ,9/27/2021 0:00:00,,{D801B0C1-8B9C-4B60-A450-2496BEF3F70A},N,2020 - 2029,2021.000000000000000,2020.000000000000000,237825.033522999990964,0.000000000000000,0.000000000000000,47423.838898399997561,83152607.533199995756149,7061.927654882979368,2438777.196727729868144
4386,2,54,4181,4181.000000000000000,4181,4181,2,4386,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,7341.927499570538203,2941205.810641981195658
4387,2,54,4182,4182.000000000000000,4182,4182,2,4387,{4C66F557-F37B-4BD5-820C-653B2E12AE08},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,36483.760000000002037,147.639999999999986,AK,190803090402,190803090402-Washington Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,66175.178969999993569,1,271,23110.430000000000291,F4D8,111271,PNF4D8, ,6/11/2011 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,34973,2011,6/14/2011 0:00:00,Alaska Type 2 Team,No,9/8/2011 0:00:00,, ,N,2010 - 2019,2011.000000000000000,2010.000000000000000,85957.830464200000279,0.000000000000000,0.000000000000000,66175.178969999993569,147644729.374000012874603,10294.545217891763969,5480270.864658712409437
4388,0,102,4183,4183.000000000000000,4183,4183,1,4388,{31862760-56B5-4996-A345-22E4726A5DDA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,23501.130000000001019,95.109999999999999,AK,190803050302,190803050302,S,NM,190803050305,0.000000000000000,0.000000000000000,56250.216923400002997,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,942.066542195000011,30.482367118199999,56250.216923400002997,95105675.133300006389618,6876.999715494245720,2130172.207894770894200
