OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,ID,DOWN_ID,CHAN_ID,LENGTH_M_1,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M_1,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID
690,1,832,1,690,0,699,Side,active, ,Y,5409,RA,Active,Y,458,695.355070898000008,5789.737494830000287, ,128.000000000000000,33.000000000000000,5409,RA,{857AF01C-5C5F-4C9E-9250-EC788B377394},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34125.220000000001164,138.099999999999994,AK,190803050601,Pasco Creek-Salcha River,S,NM,190803050604,0.000000000000000,0.000000000000000,57241.214999499999976,1,57241.214999499999976, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,334.003545773999974,37166.000000000000000,37165.000000000000000,213.000000000000000,111.568500000000000,7.076400000000000,332.867999999999995,115.124080000000006,4.051960000000000,0.316810000000000,0.011500000000000,0.437100000000000,0.034900000000000,0.730900000000000,0.053400000000000,0.028900000000000,0.000000000000000,2.000000000000000,287.6400146,1.030300000000000,29.741000000000000,128.889900000000011,0.000000000000000,1,5050601,40.6899986,176.347000000000008,0.4724000,0.018000000000000,2.078000000000000,1,1,0.287900000000000,0.039500000000000,0.235300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC37166
691,1,833,1,691,0,700,Side,active, ,Y,5410,RA,Active,Y,459,935.914989002999960,26139.872438900001725, ,363.000000000000000,83.000000000000000,5410,RA,{857AF01C-5C5F-4C9E-9250-EC788B377394},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34125.220000000001164,138.099999999999994,AK,190803050601,Pasco Creek-Salcha River,S,NM,190803050604,0.000000000000000,0.000000000000000,57241.214999499999976,1,57241.214999499999976, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,334.366211766999982,37168.000000000000000,37167.000000000000000,213.000000000000000,111.568500000000000,7.041500000000000,334.600000000000023,115.328530000000001,3.847510000000000,0.521260000000000,0.002400000000000,0.437200000000000,0.034800000000000,0.730100000000000,0.053400000000000,0.028900000000000,0.000000000000000,2.000000000000000,280.0199890,1.320400000000000,8.904999999999999,95.886099999999999,0.000000000000000,1,5050601,12.1999998,131.330000000000013,0.2158000,0.008000000000000,0.198000000000000,1,1,0.290100000000000,0.006700000000000,0.239400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC37168
692,1,834,1,692,1,701,Side,inactive, ,Y,5411,RA,Inactive,Y,460,418.646345175000022,3724.656343440000001, ,57.000000000000000,32.000000000000000,5411,RA,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,76435.943086800005403,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,498.459667873000001,35600.000000000000000,34764.000000000000000,47.000000000000000,113.639600000000002,35.225900000000003,497.668900000000008,144.257530000000003,11.314410000000001,0.000000000000000,0.019500000000000,0.425000000000000,0.185400000000000,1.678700000000000,0.085600000000000,0.028900000000000,0.000000000000000,4.000000000000000,334.0000000,1.061300000000000,10.257999999999999,67.802999999999997,0.000000000000000,1,5050503,6.1100001,40.390999999999998,0.8620000,0.124000000000000,23.670999999999999,1,1,0.253100000000000,0.338500000000000,0.350300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC35600
693,1,835,1,693,1,702,Side,active, ,Y,5412,RA,Active,Y,461,287.102842705000000,962.796182147999957, ,130.000000000000000,11.000000000000000,5412,RA,{34699FCC-873F-47EF-BBF5-705DE91F5B3E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,41719.629999999997381,168.830000000000013,AK,190803050503,Camp Creek,S,NM,190803050505,0.000000000000000,0.000000000000000,76435.943086800005403,1,76435.943086800005403,312,182831.269999999989523,A5TX,412312,PNA5TX,175815,8/9/2005 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1832,2004,3/14/2019 0:00:00,jljenkins, ,10/1/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,340519.879099000012502,517.408171038999967,34788.000000000000000,34787.000000000000000,12.000000000000000,105.355300000000000,72.565299999999993,517.602800000000002,146.563970000000012,21.894459999999999,15.268829999999999,0.000200000000000,0.460100000000000,0.444300000000000,2.593100000000000,0.109600000000000,0.028900000000000,0.000000000000000,4.000000000000000,183.5000000,1.035200000000000,78.015000000000001,104.520200000000003,0.000000000000000,1,5050503,30.0900002,40.299999999999997,0.1039000,0.030000000000000,0.058000000000000,1,1,0.307600000000000,0.047800000000000,0.542200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC34788
694,1,836,1,694,0,703,Side,active, ,M,5413,RA,Active,M,462,64.291353471999997,137.580993532000008, ,22.000000000000000,10.000000000000000,5413,RA,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,35569.732547500003420, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,414.936255452000012,21302.000000000000000,21301.000000000000000,159.000000000000000,100.355300000000000,7.929400000000000,415.562000000000012,150.906630000000007,5.882090000000000,0.324150000000000,0.000100000000000,0.416500000000000,0.036900000000000,0.752200000000000,0.054300000000000,0.028900000000000,0.000000000000000,2.000000000000000,282.7699890,1.059500000000000,21.263999999999999,81.065500000000000,0.000000000000000,1,5050405,28.2700005,107.757999999999996,0.0446000,0.002000000000000,0.002000000000000,1,1,0.409900000000000,0.019500000000000,0.236200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC21302
695,1,837,1,695,0,704,Off,active, ,M,5414,RA,Active,M,463,40.754411807899999,49.789199810299998, ,14.000000000000000,5.000000000000000,5414,RA,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,35569.732547500003420, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,416.148052370000016,21387.000000000000000,21386.000000000000000,692.000000000000000,111.568500000000000,2.129400000000000,415.342199999999991,150.953350000000000,2.411060000000000,0.173360000000000,0.000000000000000,0.375300000000000,0.007700000000000,0.344800000000000,0.034900000000000,0.028900000000000,0.000000000000000,2.000000000000000,334.9599915,1.093900000000000,10.721000000000000,15.682900000000000,0.000000000000000,1,5050405,31.0900002,45.756000000000000,0.1019000,0.001000000000000,0.000000000000000,1,1,0.176100000000000,0.010700000000000,0.139900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC21387
696,1,838,1,696,0,705,Off,active, ,M,5415,RA,Active,M,464,72.034530875300007,148.669873781000007, ,16.000000000000000,6.000000000000000,5415,RA,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,35569.732547500003420, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,416.039367351000010,21387.000000000000000,21386.000000000000000,692.000000000000000,111.568500000000000,2.129400000000000,415.342199999999991,150.953350000000000,2.411060000000000,0.173360000000000,0.000000000000000,0.375300000000000,0.007700000000000,0.344800000000000,0.034900000000000,0.028900000000000,0.000000000000000,2.000000000000000,334.9599915,1.093900000000000,10.721000000000000,15.682900000000000,0.000000000000000,1,5050405,31.0900002,45.756000000000000,0.1019000,0.001000000000000,0.000000000000000,1,1,0.176100000000000,0.010700000000000,0.139900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC21387
697,1,839,1,697,0,706,Off,active,Error,N,5416,RA,Active,N,465,70.955089840100001,142.841143984000013, ,28.000000000000000,6.000000000000000,5416,RA,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,35569.732547500003420, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,417.837950127999989,21306.000000000000000,21305.000000000000000,159.000000000000000,105.355300000000000,7.896400000000000,418.206099999999992,151.306530000000009,5.482190000000000,0.724050000000000,0.014000000000000,0.416600000000000,0.036800000000000,0.751100000000000,0.054200000000000,0.028900000000000,0.000000000000000,2.000000000000000,352.0700073,1.012200000000000,22.367000000000001,128.419099999999986,0.000000000000000,1,5050405,29.7800007,170.975999999999999,0.5269000,0.021000000000000,2.943000000000000,1,1,0.411300000000000,0.019200000000000,0.234200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC21306
698,1,840,1,698,0,707,Main,active, ,M,5417,RA,Active,M,466,168.259163873999995,604.927371010000002, ,73.000000000000000,16.000000000000000,5417,RA,{400A703C-863E-4386-8518-5A4A93028155},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,9471.040000000000873,38.329999999999998,AK,190803050405,Lower Boulder Creek,M,NM,190803050406,0.000000000000000,0.000000000000000,35569.732547500003420,1,35569.732547500003420, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,997.065271723000023,21108.000000000000000,21107.000000000000000,61.000000000000000,108.639600000000002,4.396100000000000,996.694499999999948,163.985800000000012,2.691390000000000,11.905680000000000,0.116300000000000,0.574100000000000,0.029100000000000,0.667500000000000,0.050700000000000,0.116300000000000,0.000000000000000,2.000000000000000,313.4700012,1.049300000000000,19.760999999999999,11.384600000000001,5.725900000000000,1,5050405,29.6000004,16.992999999999999,0.8681000,0.029000000000000,33.484000000000002,0,1,0.485400000000000,0.480100000000000,0.059900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC21108
699,1,841,1,699,0,708,Main,inactive, ,Y,5418,RA,Inactive,Y,467,242.205539764999997,2879.172713420000036, ,97.000000000000000,52.000000000000000,5418,RA,{71FAB091-1D34-4410-8DA5-BEC3EF867BBE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,12775.069999999999709,51.700000000000003,AK,190803050603,Deep Creek,M,NM,190803050604,0.000000000000000,0.000000000000000,42818.548714399999881,1,42818.548714399999881, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,433.689359495000019,40720.000000000000000,40719.000000000000000,28.000000000000000,108.639600000000002,28.478200000000001,432.966099999999983,100.746619999999993,8.905020000000000,10.970990000000000,0.021400000000000,0.515200000000000,0.191500000000000,1.705700000000000,0.086400000000000,0.053200000000000,0.000000000000000,3.000000000000000,244.5099945,1.004300000000000,52.908999999999999,64.094399999999993,0.000000000000000,1,5050603,31.0200005,37.578000000000003,0.9089000,0.134000000000000,28.091000000000001,1,1,0.427400000000000,0.289800000000000,0.342100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC40720
700,1,842,1,700,0,709,Side,inactive, ,M,5419,RA,Inactive,M,468,234.962930773000011,2185.160693790000096, ,102.000000000000000,23.000000000000000,5419,RA,{80D1CB0A-E9C2-4174-9348-04550E7719B9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19893.790000000000873,80.510000000000005,AK,190803050606,190803050606,S,NM,190803050607,0.000000000000000,0.000000000000000,44988.482311799998570,1,44988.482311799998570, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,411.445528251999974,45278.000000000000000,45277.000000000000000,64.000000000000000,110.710700000000003,25.992899999999999,410.664699999999982,93.096770000000006,10.853470000000000,0.112980000000000,0.011900000000000,0.505200000000000,0.169900000000000,1.607000000000000,0.083500000000000,0.034900000000000,0.000000000000000,3.000000000000000,218.5200043,1.032400000000000,8.992000000000001,48.101399999999998,0.000000000000000,1,5050606,5.5999999,29.931999999999999,0.6616000,0.089000000000000,10.353000000000000,1,1,0.392600000000000,0.334400000000000,0.387500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC45278
701,1,843,1,701,0,710,Side,inactive, ,M,5420,RA,Inactive,M,469,444.315836202000014,8393.408739390000846, ,133.000000000000000,57.000000000000000,5420,RA,{80D1CB0A-E9C2-4174-9348-04550E7719B9},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19893.790000000000873,80.510000000000005,AK,190803050606,190803050606,S,NM,190803050607,0.000000000000000,0.000000000000000,44988.482311799998570,1,44988.482311799998570, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,491.411278695000021,45313.000000000000000,45312.000000000000000,64.000000000000000,108.284300000000002,15.806600000000000,491.836099999999988,96.598479999999995,7.351760000000000,3.614690000000000,0.016100000000000,0.534000000000000,0.107800000000000,1.281800000000000,0.073500000000000,0.044100000000000,0.000000000000000,3.000000000000000,273.4200134,1.016700000000000,5.853000000000000,87.065100000000001,0.000000000000000,1,5050606,4.5700002,67.924000000000007,0.7029000,0.066000000000000,10.448000000000000,1,1,0.463400000000000,0.202300000000000,0.314600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC45313
702,1,844,1,702,1,711,Main,inactive, ,Y,5421,RA,Inactive,Y,470,585.083763435000037,6761.981897159999789, ,229.000000000000000,63.000000000000000,5421,RA,{B894BA12-4E6A-4F69-83AA-5489068E31E4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32907.860000000000582,133.169999999999987,AK,190803050605,Headwaters Flat Creek,S,NM,190803050607,0.000000000000000,0.000000000000000,49667.343975499999942,1,49667.343975499999942, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,352.890914779000013,43056.000000000000000,43055.000000000000000,6.000000000000000,113.639600000000002,128.094500000000011,352.599100000000021,89.194980000000001,17.430990000000001,18.195609999999999,0.007300000000000,0.434400000000000,0.756100000000000,3.378400000000000,0.127300000000000,0.029600000000000,0.000000000000000,5.000000000000000,17.1200008,1.272500000000000,65.909999999999997,175.478700000000003,0.000000000000000,1,5050605,19.5100002,51.942000000000000,0.6965000,0.300000000000000,21.428999999999998,1,1,0.301300000000000,0.020700000000000,0.679100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC43056
703,1,845,1,703,1,712,Side,active, ,M,5422,RA,Active,M,471,322.194247840999992,2276.312206980000155, ,95.000000000000000,29.000000000000000,5422,RA,{B894BA12-4E6A-4F69-83AA-5489068E31E4},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32907.860000000000582,133.169999999999987,AK,190803050605,Headwaters Flat Creek,S,NM,190803050607,0.000000000000000,0.000000000000000,49667.343975499999942,1,49667.343975499999942, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,368.228722781999977,44625.000000000000000,43079.000000000000000,631.000000000000000,112.781700000000001,2.347700000000000,368.158099999999990,91.564729999999997,3.347860000000000,0.000000000000000,0.008200000000000,0.405800000000000,0.009800000000000,0.387700000000000,0.037300000000000,0.029600000000000,0.000000000000000,2.000000000000000,306.0700073,1.014100000000000,29.160000000000000,46.171999999999997,0.000000000000000,1,5050605,75.2099991,119.049000000000007,0.3067000,0.004000000000000,0.356000000000000,1,1,0.246100000000000,0.018200000000000,0.158400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC44625
704,1,846,1,704,1,713,Off,active, ,M,5423,RA,Active,M,472,695.152396435000014,3997.705627509999886, ,316.000000000000000,28.000000000000000,5423,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,283.136583868000002,46242.000000000000000,46241.000000000000000,304.000000000000000,111.568500000000000,4.924800000000000,282.024800000000027,75.204790000000003,5.218040000000000,0.313600000000000,0.021400000000000,0.380800000000000,0.018500000000000,0.532700000000000,0.044600000000000,0.028900000000000,0.000000000000000,2.000000000000000,248.9199982,1.075300000000000,16.626000000000001,43.272599999999997,0.000000000000000,1,5050607,31.2099991,81.170000000000002,0.5653000,0.013000000000000,2.817000000000000,1,1,0.158900000000000,0.030500000000000,0.157000000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC46242
705,1,847,1,705,1,714,Off,active, ,M,5424,RA,Active,M,473,230.107669885999996,1182.493706340000017, ,105.000000000000000,24.000000000000000,5424,RA,{2EF96804-83F0-47AF-BA5B-BB71B4656951},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16980.900000000001455,68.719999999999999,AK,190803050607,Outlet Flat Creek,M,NM,190803050608,0.000000000000000,0.000000000000000,37930.230877000001783,1,37930.230877000001783, ,49143.120000000002619,9476, , , ,11/1/1969 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter modified from 1978 Landsat image P75 R14.,25761,1969,3/12/2008 0:00:00,jhrobak,No,7/31/1969 0:00:00,, ,N,1960 - 1969,1969.000000000000000,1960.000000000000000,72811.384457199994358,287.557137593999983,46245.000000000000000,46244.000000000000000,304.000000000000000,121.568500000000000,4.551500000000000,285.693300000000022,75.506690000000006,4.916140000000000,0.615500000000000,0.008800000000000,0.381500000000000,0.018100000000000,0.527700000000000,0.044400000000000,0.028900000000000,0.000000000000000,2.000000000000000,287.4700012,1.046200000000000,11.917999999999999,61.369000000000000,0.000000000000000,1,5050607,22.5799999,116.316000000000003,0.3613000,0.008000000000000,0.730000000000000,1,1,0.169500000000000,0.019000000000000,0.193400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC46245
