OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
4397,,,4190,4190.000000000000000,4190,4190,0,4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14483.637854060647442,8809784.247430114075541
4398,,,4191,4191.000000000000000,4191,4191,0,4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.852154435311895,17.093749883844161
4399,,,4191,4191.000000000000000,4191,4191,0,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000000000000000,25.000000000000000
4400,,,4191,4191.000000000000000,4191,4191,0,4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.999999996274710,24.999999990686774
4401,,,4191,4191.000000000000000,4191,4191,0,4401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.852444834380020,17.094273551603990
4402,,,4191,4191.000000000000000,4191,4191,0,4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16779.389770739006053,11653704.845772309228778
4403,,,4192,4192.000000000000000,4192,4192,0,4403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6533.841742047912703,1882851.524254298768938
4404,,,4193,4193.000000000000000,4193,4193,0,4404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9808.085827932845859,5295052.823935784399509
4405,,,4194,4194.000000000000000,4194,4194,0,4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176.875671812220389,288713.104160947666969
4406,,,4195,4195.000000000000000,4195,4195,0,4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331.265936864157993,1473389.851209847489372
4407,,,4196,4196.000000000000000,4196,4196,0,4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8237.053269999605618,3935337.198034018743783
4408,,,4197,4197.000000000000000,4197,4197,0,4408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7360.282198147366216,2433631.223516096826643
4409,,,4198,4198.000000000000000,4198,4198,0,4409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4183.692994584666849,740534.116220393218100
4410,,,4199,4199.000000000000000,4199,4199,0,4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.769335052781457,24491.093963351555431
4411,,,4200,4200.000000000000000,4200,4200,0,4411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8256.126237686901732,3447776.582271838560700
4412,,,4201,4201.000000000000000,4201,4201,0,4412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8629.446353833298417,3392175.205622577108443
4413,,,4202,4202.000000000000000,4202,4202,0,4413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6078.344508309772209,2369500.189591199625283
4414,,,4203,4203.000000000000000,4203,4203,0,4414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7833.649216822656854,2911950.345712542533875
4415,,,4204,4204.000000000000000,4204,4204,0,4415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9977.545945595367812,4658324.410396092571318
4416,,,4205,4205.000000000000000,4205,4205,0,4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5955.725827208868395,1927087.065098718972877
4417,,,4206,4206.000000000000000,4206,4206,0,4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9127.631469529776950,3884551.110368858557194
4418,,,4207,4207.000000000000000,4207,4207,0,4418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964.494223501504166,664940.250628250767477
4419,,,4208,4208.000000000000000,4208,4208,0,4419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11463.040836363672497,8093326.345277181826532
4420,,,4209,4209.000000000000000,4209,4209,0,4420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.856554195344078,17.102366979492018
4421,,,4209,4209.000000000000000,4209,4209,0,4421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14334.362779185210456,8996031.487619848921895
4422,,,4210,4210.000000000000000,4210,4210,0,4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.325623793758496,353639.010378809936810
4423,,,4211,4211.000000000000000,4211,4211,0,4423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6653.231472643330562,2187329.522989132907242
4424,,,4212,4212.000000000000000,4212,4212,0,4424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8073.767034704871548,3565888.175305244047195
4425,,,4213,4213.000000000000000,4213,4213,0,4425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413.604893955662646,373033.687722605827730
4426,,,4214,4214.000000000000000,4214,4214,0,4426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16018.712482148686831,11221701.179847644641995
4427,,,4215,4215.000000000000000,4215,4215,0,4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6816.005967066291305,2684801.605107845272869
4428,,,4216,4216.000000000000000,4216,4216,0,4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.120343951518862,57434.779858486239391
4429,,,4217,4217.000000000000000,4217,4217,0,4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8582.120748318489859,3658058.674103011842817
4430,,,4218,4218.000000000000000,4218,4218,0,4430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14821.382275973774085,7908106.643498421646655
4431,,,4219,4219.000000000000000,4219,4219,0,4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8460.541850677227558,3913514.870118231046945
4432,,,4220,4220.000000000000000,4220,4220,0,4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2303.366804132589095,214578.896076062927023
4433,1,749,4221,4221.000000000000000,4221,4221,1,4433,0,616,Side,active, ,M,5325,RA,Active,M,375,55.106036415799998,80.267552451800000, ,25.000000000000000,5.000000000000000,5325,RA,{38123798-C55E-4472-9B9F-C0853252DEFA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,36814.889999999999418,148.979999999999990,AK,190803050201,Headwaters Lost Creek,S,NM,190803050203,0.000000000000000,0.000000000000000,57400.557536000000255,1,57400.557536000000255, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,674.478439753999965,6772.274785035825516,2404481.171480261255056
4434,,,4222,4222.000000000000000,4222,4222,0,4434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12442.833754718651107,8609840.240827016532421
4435,,,4223,4223.000000000000000,4223,4223,0,4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18555.163255819130427,14416231.253432257100940
4436,,,4224,4224.000000000000000,4224,4224,0,4436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7435.467497237579664,1977803.943586880574003
4437,1,221,4225,4225.000000000000000,4225,4225,1,4437,1,188,side,active,MF Chena QC,M,10037,EB, , ,895,310.775831713000002,0.000000000000000,MF Chena QC,144.000000000000000,16.000000000000000,10037,EB,{E7156CB3-C589-4D8C-B2CD-BD97E7535943},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35719.250000000000000,144.550000000000011,AK,190803060105,Shamrock Creek-Middle Fork Chena River,S,NM,190803060304,0.000000000000000,0.000000000000000,61084.976279599999543,1,61084.976279599999543, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,381.454623106999975,11842.009968413556635,4945535.194798251613975
4438,,,4226,4226.000000000000000,4226,4226,0,4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3813.944194681607769,544455.389415262266994
4439,,,4227,4227.000000000000000,4227,4227,0,4439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642.118608512798346,965331.414719883818179
4440,,,4228,4228.000000000000000,4228,4228,0,4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.239902985624212,275663.130354779132176
4441,1,910,4229,4229.000000000000000,4229,4229,1,4441,0,777,Oxbow,active, ,M,10200,RA,Active,M,536,1419.879159869999967,28285.011619500000961, ,542.000000000000000,103.000000000000000,10200,RA,{94F1962D-5F04-4151-AC52-89CF7A40334D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,20252.959999999999127,81.959999999999994,AK,190803090606,Little Eldorado Creek-Chatanika River,S,NM,190803090608,0.000000000000000,0.000000000000000,41528.746912100003101,1,41528.746912100003101, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,181.880921754000013,13796.971286303743909,6126627.334235043264925
4442,,,4230,4230.000000000000000,4230,4230,0,4442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.461363943109518,281476.847791934094857
4443,,,4231,4231.000000000000000,4231,4231,0,4443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.431772535786877,3932572.409385313745588
4444,,,4232,4232.000000000000000,4232,4232,0,4444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3415.398958496145951,488224.197002349304967
4445,,,4233,4233.000000000000000,4233,4233,0,4445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6301.448627885612950,2400690.419423707760870
4446,,,4234,4234.000000000000000,4234,4234,0,4446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.852444843711595,17.094273568629873
4447,,,4234,4234.000000000000000,4234,4234,0,4447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8436.040112247745128,3594353.386004169937223
4448,,,4235,4235.000000000000000,4235,4235,0,4448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6329.789843178934461,1573966.820734531385824
4449,,,4236,4236.000000000000000,4236,4236,0,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.539790149070086,375949.782311449875124
4450,,,4237,4237.000000000000000,4237,4237,0,4450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6792.242398824286283,2661585.824364206288010
4451,,,4238,4238.000000000000000,4238,4238,0,4451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6699.921781436499259,2554013.379131269175559
4452,,,4239,4239.000000000000000,4239,4239,0,4452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11127.685648831618892,7006693.239337197504938
4453,,,4240,4240.000000000000000,4240,4240,0,4453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854246324837057,17.097863253709349
4454,1,131,4240,4240.000000000000000,4240,4240,3,4454,0,100,main,active, ,M,124,EB, , ,805,176.210128539000010,1360.000000000000000, ,75.000000000000000,24.000000000000000,124,EB,{92CE4B7B-0895-431B-92A2-FE10AD5A92BB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,21906.000000000000000,88.650000000000006,AK,190803090403,Aggie Creek,S,NM,190803090404,0.000000000000000,0.000000000000000,42086.982098200001928,1,42086.982098200001928, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,190.018622375000007,8806.953350378447794,4089750.039976336061954
4455,1,652,4241,4241.000000000000000,4241,4241,2,4455,1,544,Side,active, ,M,5226,RA,Active,M,277,99.384797572899998,398.172466535000012, ,33.000000000000000,12.000000000000000,5226,RA,{E93A6837-2253-4D38-BA03-BBE452A6E184},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,10337.620000000000800,41.829999999999998,AK,190803060704,Miller Creek,S,NM,190803060705,0.000000000000000,0.000000000000000,29019.973321099998429,1,29019.973321099998429,193,538651.479999999981374,A4SZ,411193,PNA4SZ,537627,9/1/2004 0:00:00,Yes,Image Interpretation,Other, ,0.000000000000000, ,Fire perimeter modified using Landsat Image Service.,1679,2004,3/14/2019 0:00:00,jljenkins, ,11/19/2004 0:00:00,, ,N,2000 - 2009,2004.000000000000000,2000.000000000000000,678469.607755000004545,269.162479814999983,9142.729716001815177,4584779.199211413972080
4456,,,4242,4242.000000000000000,4242,4242,0,4456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4912.589772511766569,984519.675482404651120
4457,1,222,4243,4243.000000000000000,4243,4243,1,4457,1,189,side,active,MF Chena QC,Y,10038,EB, , ,896,975.222163060999947,0.000000000000000,MF Chena QC,322.000000000000000,33.000000000000000,10038,EB,{E7156CB3-C589-4D8C-B2CD-BD97E7535943},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35719.250000000000000,144.550000000000011,AK,190803060105,Shamrock Creek-Middle Fork Chena River,S,NM,190803060304,0.000000000000000,0.000000000000000,61084.976279599999543,1,61084.976279599999543, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,397.739964004000001,5360.584831782620313,1275715.850027407985181
4458,,,4244,4244.000000000000000,4244,4244,0,4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7786.802271394296440,2871631.967913186177611
4459,,,4245,4245.000000000000000,4245,4245,0,4459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8885.781291406690798,4968082.662074915133417
4460,,,4246,4246.000000000000000,4246,4246,0,4460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3269.856904991881038,346329.419163165264763
4461,,,4247,4247.000000000000000,4247,4247,0,4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10853.514728871123225,4876227.463955865241587
4462,,,4248,4248.000000000000000,4248,4248,0,4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10383.870856609855764,4173373.215458544436842
4463,,,4249,4249.000000000000000,4249,4249,0,4463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.931885746821536,1644146.552252349676564
4464,,,4250,4250.000000000000000,4250,4250,0,4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2072.408244152893076,194106.246021689585177
4465,,,4251,4251.000000000000000,4251,4251,0,4465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8222.420314324297578,3648119.181373369414359
4466,,,4252,4252.000000000000000,4252,4252,0,4466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9913.598241109426453,5057420.718382097780704
4467,,,4253,4253.000000000000000,4253,4253,0,4467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8019.983041904740276,3304779.805501001887023
4468,,,4254,4254.000000000000000,4254,4254,0,4468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12623.873591186009435,5975207.738331171683967
4469,,,4255,4255.000000000000000,4255,4255,0,4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7059.487712357164128,2852248.276394008658826
4470,,,4256,4256.000000000000000,4256,4256,0,4470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5260.383153327323271,1675600.698570329463109
4471,,,4257,4257.000000000000000,4257,4257,0,4471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12643.337418517690821,7647606.758456543087959
4472,,,4258,4258.000000000000000,4258,4258,0,4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.928790779056271,819407.605499921948649
4473,,,4259,4259.000000000000000,4259,4259,0,4473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13096.173490009417947,8426968.439942747354507
4474,,,4260,4260.000000000000000,4260,4260,0,4474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9162.651219521903840,3228078.902400402817875
4475,,,4261,4261.000000000000000,4261,4261,0,4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14766.657895878717682,9221684.470351355150342
4476,,,4262,4262.000000000000000,4262,4262,0,4476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9552.043141964517417,5030099.562310642562807
4477,,,4263,4263.000000000000000,4263,4263,0,4477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753.519911893462449,3376180.160415931604803
4478,,,4264,4264.000000000000000,4264,4264,0,4478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12880.863738514393845,9214650.340296212583780
4479,,,4265,4265.000000000000000,4265,4265,0,4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12567.236172876975616,8297201.179266787134111
4480,,,4266,4266.000000000000000,4266,4266,0,4480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5536.744728918371948,1349712.416338715236634
4481,,,4267,4267.000000000000000,4267,4267,0,4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.136707390090805,9263.692783223943479
4482,,,4268,4268.000000000000000,4268,4268,0,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6122.242960077431235,2398235.054373747669160
4483,,,4269,4269.000000000000000,4269,4269,0,4483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20121.964035133027210,12271160.311184043064713
4484,1,223,4270,4270.000000000000000,4270,4270,1,4484,1,190,side,active,MF Chena QC,Y,10039,EB, , ,897,121.857137657999999,0.000000000000000,MF Chena QC,45.000000000000000,6.000000000000000,10039,EB,{E7156CB3-C589-4D8C-B2CD-BD97E7535943},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,35719.250000000000000,144.550000000000011,AK,190803060105,Shamrock Creek-Middle Fork Chena River,S,NM,190803060304,0.000000000000000,0.000000000000000,61084.976279599999543,1,61084.976279599999543, ,41711.000000000000000,55, , , ,11/1/1958 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Northern edge of the perimeter (northside of the Middle Fork of the Chena) modified using 2002 Landsat image P69 R14.  Unable to verify southern boundary.,27398,1958,10/14/2008 0:00:00,jhrobak,No,9/1/1958 0:00:00,, ,N,1950 - 1959,1958.000000000000000,1950.000000000000000,110860.335640999997850,404.568487478999998,6487.014248448925173,1681021.403538020327687
4485,,,4271,4271.000000000000000,4271,4271,0,4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13218.145373534751343,8329651.772007718682289
4486,,,4272,4272.000000000000000,4272,4272,0,4486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.826126600187763,465246.013961796532385
4487,,,4273,4273.000000000000000,4273,4273,0,4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15210.821391852325178,9573357.461559848859906
4488,,,4274,4274.000000000000000,4274,4274,0,4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5306.995009113684318,1203197.956895903684199
4489,,,4275,4275.000000000000000,4275,4275,0,4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6846.678530085831881,2683100.359367022756487
4490,,,4276,4276.000000000000000,4276,4276,0,4490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8685.315164470157470,3912947.222842863295227
4491,,,4277,4277.000000000000000,4277,4277,0,4491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12586.791865508650517,7045525.382098115049303
4492,,,4278,4278.000000000000000,4278,4278,0,4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4896.950023645666988,1201234.998622717801481
4493,,,4279,4279.000000000000000,4279,4279,0,4493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7630.897314048414955,3169586.811974591109902
4494,,,4280,4280.000000000000000,4280,4280,0,4494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13482.831744128256105,9285202.840753983706236
4495,,,4281,4281.000000000000000,4281,4281,0,4495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9258.207954743917071,4089008.289490868337452
4496,,,4282,4282.000000000000000,4282,4282,0,4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3730.897354371307756,743263.409921467187814
