"","uRCA","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB"
"4579",4392,1983.589,54.051,87.431,0.009,0.401,0.27,2.023,0.095,0.036,0,3,221.732,1.112,61.747,21.491,2.863,1,5090403,30.625,10.649,0.577,0.111,13.609,1,1,0.187,0.182,0.455,243.871,3235522.96882083,3.23552296882083,297350.633169942,0.297350633169942
"4580",4393,3027.706,109.764,131.009,0.01,0.549,0.879,3.642,0.133,0.15,0,4,266.378,1.07,212.325,-9999,9.479,1,5060701,58.274,77.391,0.541,0.26,377.292,0,1,0.308,0.194,0.619,358.133,4448713.30129071,4.44871330129071,392712.905800994,0.392712905800994
"4581",4394,858.406,2.202,131.004,0.059,0.463,0.011,0.408,0.038,0.15,0,1,209.018,1.03,107.717,58.974,9.479,1,5060701,263.102,143.95,0.654,0.01,240.337,0,1,0.246,0.123,0.074,359.285,1704312.15844561,1.70431215844561,155269.122660624,0.155269122660624
"4582",4395,3808.305,7.324,200.974,0.045,0.559,0.05,0.86,0.058,0.224,0,2,305.606,1.026,76.797,38.206,21.858,0,5060402,90.477,45.127,0.662,0.035,413.987,0,0,0.387,0.297,0.168,560.407,10750583.9065671,10.7505839065671,426890.291952411,0.426890291952411
"4583",4396,2496.346,28.042,200.957,0.016,0.571,0.213,1.795,0.089,0.099,0,3,219.115,1.046,136.048,71.805,3.476,1,5060402,76.42,40.316,0.598,0.096,266.672,0,1,0.375,0.22,0.366,500.789,4859730.1021387,4.8597301021387,375907.843984141,0.375907843984141
"4584",4397,1720.894,3.002,219.576,0.069,0.49,0.016,0.491,0.043,0.109,0,1,105.376,1.019,28.373,-9999,0,1,5050201,57.939,54.032,0.856,0.018,12.986,0,1,0.191,0.19,0.06,803.81,4744994.20672279,4.74499420672279,200916.220764365,0.200916220764365
"4585",4398,1160.061,42.888,219.621,0.023,0.53,0.309,2.163,0.099,0.068,0,4,179.086,1.013,7.461,43.957,3.701,1,5050201,3.452,20.305,0.955,0.204,59.39,0,1,0.265,0.234,0.363,756.748,1356054.85896546,1.35605485896546,148179.101545307,0.148179101545307
"4586",4399,2172.376,4.865,224.293,0.034,0.47,0.026,0.619,0.048,0.062,0,2,96.064,1.029,31.922,21.79,0,1,5050201,51.641,36.114,0.734,0.022,7.082,0,1,0.148,0.162,0.12,817.892,6404342.51311558,6.40434251311558,240308.657531119,0.240308657531119
"4587",4400,433.198,23.814,224.294,0.016,0.487,0.143,1.471,0.079,0.037,0,3,222.115,1.008,26.776,18.782,0,1,5050201,18.105,12.773,0.716,0.084,13.668,1,1,0.171,0.136,0.349,791.192,307306.061855064,0.307306061855064,61311.6112538449,0.061311611253845
"4588",4401,4959.959,8.595,134.45,0.048,0.567,0.06,0.937,0.061,0.182,0,2,109.547,1.018,77.146,40.973,18.505,1,5060701,83.738,44.306,0.78,0.046,403.817,0,1,0.382,0.334,0.178,474.004,13621777.7761011,13.6217777761011,548231.446783038,0.548231446783038
"4589",4402,1179.68,92.667,134.437,0.012,0.552,0.733,3.326,0.126,0.15,0,4,239.271,1.075,141.841,-9999,9.479,1,5060701,42.644,49.859,0.711,0.298,350.342,0,1,0.3,0.261,0.564,385.265,1260239.65854472,1.26023965854472,134452.216639568,0.134452216639568
"4590",4403,10674.168,13.581,230.102,0.036,0.484,0.079,1.062,0.065,0.133,0,2,271,1.014,88.329,45.702,2.7,1,5060105,77.11,39.311,0.785,0.053,313.425,0,1,0.256,0.232,0.184,543.466,50.0000000093132,0.000050000000009,1427356.29969708,1.42735629969708
"4591",4403,10674.168,13.581,230.102,0.036,0.484,0.079,1.062,0.065,0.133,0,2,271,1.014,88.329,45.702,2.7,1,5060105,77.11,39.311,0.785,0.053,313.425,0,1,0.256,0.232,0.184,543.466,22110630.4275137,22.1106304275137,1427356.29969708,1.42735629969708
"4592",4404,1153.112,416.159,230.122,0.005,0.521,3.39,7.128,0.195,0.061,0,4,278.604,1.027,349.806,241.368,2.7,1,5060105,49.073,33.86,0.509,0.706,276.722,0,1,0.321,0.089,0.856,427.265,661901.103896426,0.661901103896426,238628.001515686,0.238628001515686
"4593",4405,1453.112,3.115,255.962,0.064,0.518,0.018,0.524,0.044,0.237,0,1,66.016,1.008,32.635,18.644,22.852,1,5060103,61.916,35.503,0.62,0.014,353.733,0,1,0.285,0.312,0.1,687.218,3908481.63685702,3.90848163685702,161066.972556808,0.161066972556808
"4594",4406,3579.066,4.981,255.951,0.073,0.558,0.032,0.688,0.051,0.244,0,2,272.035,1.025,65.364,29.535,26.744,0,5060103,98.57,43.796,0.658,0.025,589.548,0,0,0.346,0.326,0.134,765.972,8551365.97358176,8.55136597358176,416678.421930417,0.416678421930417
"4595",4407,1670.071,3.076,212.474,0.082,0.538,0.019,0.53,0.044,0.115,0,2,317.721,1.006,6.924,23.283,2.419,1,5050104,13.153,42.926,0.75,0.018,13.649,0,1,0.402,0.374,0.057,776.453,4885953.89139144,4.88595389139144,212108.297147775,0.212108297147775
"4596",4408,543.848,38.129,212.457,0.035,0.587,0.302,2.139,0.098,0.055,0,3,262.318,1.007,13.081,27.15,2.419,1,5050104,6.108,12.685,1.251,0.262,92.229,0,1,0.333,0.201,0.248,726.787,307742.376383595,0.307742376383595,61487.9979510488,0.061487997951049
"4597",4409,648.345,116.03,130.404,0.005,0.544,0.922,3.729,0.135,0.15,0,4,282.798,1.017,318.473,-9999,9.479,1,5060701,85.393,114.256,0.418,0.21,100.068,1,1,0.306,0.061,0.69,342.57,509585.068072079,0.509585068072079,92716.5303322878,0.092716530332288
"4598",4410,2131.812,36.416,130.406,0.006,0.499,0.239,1.903,0.092,0.15,0,4,189.103,1.037,132.841,91.754,9.479,1,5060701,69.594,47.971,0.311,0.054,86.5,0,1,0.236,0.187,0.422,345.767,1942764.59785157,1.94276459785157,241153.307394486,0.241153307394486
"4599",4411,647.487,104.712,133.831,0.015,0.551,0.84,3.56,0.131,0.15,0,4,270.79,1.047,211.399,-9999,9.479,1,5060701,59.375,71.895,0.753,0.352,529.758,0,1,0.308,0.266,0.585,380.192,188554.510343806,0.188554510343806,76241.7513212979,0.076241751321298
"4600",4412,556.985,2.037,133.836,0.076,0.521,0.012,0.425,0.039,0.15,0,1,206.5,1.034,41.894,35.036,9.479,1,5060701,98.68,82.365,0.757,0.013,318.722,0,1,0.349,0.216,0.05,386.804,2549603.99032754,2.54960399032754,85949.7082877104,0.08594970828771
"4601",4412,556.985,2.037,133.836,0.076,0.521,0.012,0.425,0.039,0.15,0,1,206.5,1.034,41.894,35.036,9.479,1,5060701,98.68,82.365,0.757,0.013,318.722,0,1,0.349,0.216,0.05,386.804,17.1020622997981,0.0000171020623,85949.7082877104,0.08594970828771
"4602",4413,3026.406,16.072,135.574,0.033,0.582,0.123,1.366,0.076,0.191,0,2,302.291,1.024,104.411,67.945,14.745,1,5060701,76.219,49.519,0.665,0.069,424.845,0,1,0.396,0.3,0.276,446.545,3480939.08333399,3.48093908333399,339827.667985015,0.339827667985015
"4603",4414,1832.376,73.314,135.548,0.019,0.548,0.565,2.922,0.117,0.15,0,4,241.234,1.02,209.01,-9999,12.234,1,5060701,71.526,79.624,0.433,0.151,588.286,0,1,0.278,0.269,0.532,423.796,17.1023669883643,0.000017102366988,275414.357182956,0.275414357182956
"4604",4414,1832.376,73.314,135.548,0.019,0.548,0.565,2.922,0.117,0.15,0,4,241.234,1.02,209.01,-9999,12.234,1,5060701,71.526,79.624,0.433,0.151,588.286,0,1,0.278,0.269,0.532,423.796,1770602.59071554,1.77060259071554,275414.357182956,0.275414357182956
"4605",4415,3738.477,27.614,212.962,0.055,0.595,0.225,1.849,0.09,0.086,0,3,246.876,1.011,15.723,19.99,2.419,1,5050104,8.474,10.719,1.474,0.246,134.884,0,1,0.328,0.392,0.146,826.866,6674910.85773199,6.67491085773199,376054.812748168,0.376054812748168
"4606",4416,2531.432,4.245,212.927,0.114,0.581,0.029,0.66,0.05,0.191,0,2,202.302,1.006,10.023,-9999,47.253,1,5050104,15.096,13.291,0.977,0.033,33.308,0,1,0.299,0.281,0.057,835.738,7012199.73966007,7.01219973966007,300894.201201206,0.300894201201206
"4607",4417,670.98,306.091,189.994,0.03,0.491,2.254,5.817,0.173,0.098,0,5,256.854,1.052,240.691,104.196,2.7,1,5060402,41.376,17.91,1.675,1.689,1605.651,0,1,0.284,0.13,0.526,325.19,485549.797017029,0.485549797017029,79754.2734536678,0.079754273453668
"4608",4418,2143.944,2.907,190.016,0.085,0.465,0.015,0.472,0.042,0.201,0,1,167.793,1.019,61.013,31.52,16.992,0,5060403,127.317,65.517,0.763,0.015,412.673,0,0,0.348,0.291,0.061,394.514,5613038.87921011,5.61303887921011,248786.618650859,0.248786618650859
"4609",4419,2926.198,11.762,188.847,0.039,0.495,0.071,1.037,0.065,0.161,0,2,207.7,1.023,86.63,53.214,9.37,1,5060407,83.903,50.89,0.664,0.045,403.384,0,1,0.351,0.27,0.206,370.207,3932255.01312678,3.93225501312678,480215.769244665,0.480215769244665
"4610",4420,3002.558,384.355,188.816,0.005,0.488,2.848,6.536,0.185,0.098,0,5,145.102,1.074,290.168,264.98,2.7,1,5060407,44.401,40.549,0.274,0.331,275.425,0,1,0.292,0.254,0.851,314.231,3562426.22226425,3.56242622226425,677123.309146299,0.677123309146299
"4611",4421,2981.198,80.846,190.594,0.01,0.504,0.566,2.925,0.117,0.099,0,4,299.815,1.034,158.428,106.522,2.7,1,5060402,54.257,36.486,0.439,0.15,278.92,0,1,0.32,0.207,0.541,349.213,4679928.53805043,4.67992853805043,430020.141593643,0.430020141593643
"4612",4422,2259.655,221.073,190.594,0.01,0.489,1.583,4.88,0.157,0.098,0,4,208.973,1.059,166.841,108.162,2.7,1,5060403,34.19,22.169,0.643,0.493,423.928,0,1,0.271,0.189,0.732,342.408,1965272.96956858,1.96527296956858,273712.543299969,0.273712543299969
"4613",4423,2677.462,4.192,224.648,0.063,0.494,0.023,0.59,0.047,0.1,0,2,278.494,1.026,17.605,32.205,0,1,5050201,32.56,53.339,0.832,0.024,13.553,0,1,0.239,0.18,0.073,854.775,7379559.43360905,7.37955943360905,268840.031098472,0.268840031098472
"4614",4423,2677.462,4.192,224.648,0.063,0.494,0.023,0.59,0.047,0.1,0,2,278.494,1.026,17.605,32.205,0,1,5050201,32.56,53.339,0.832,0.024,13.553,0,1,0.239,0.18,0.073,854.775,2002.15901740886,0.002002159017409,268840.031098472,0.268840031098472
"4615",4424,576.482,17.74,224.696,0.021,0.486,0.107,1.278,0.073,0.037,0,3,228.21,1.045,14.999,23.296,0,1,5050201,11.738,18.248,0.799,0.075,16.494,1,1,0.155,0.12,0.272,798.524,362952.36357198,0.36295236357198,83254.1055530156,0.083254105553016
"4616",4425,2258.711,60.233,120.868,0.013,0.506,0.417,2.511,0.108,0.131,0,3,212.13,1.017,335.538,212.094,6.27,1,5060702,133.59,84.49,0.537,0.146,329.634,0,1,0.25,0.178,0.439,298.617,2529410.23651739,2.52941023651739,483084.820637773,0.483084820637773
"4617",4426,3853.599,36.385,120.867,0.014,0.463,0.215,1.808,0.089,0.131,0,3,125.763,1.038,140.288,88.82,6.27,1,5060702,77.827,49.151,0.48,0.078,212.084,0,1,0.213,0.179,0.371,300.637,5701990.21685518,5.70199021685518,540050.315770856,0.540050315770856
"4618",4427,10215.529,16.686,233.026,0.025,0.489,0.1,1.219,0.071,0.126,0,3,306.462,1.019,83.399,45.755,2.7,1,5060105,66.622,35.969,0.725,0.06,251.205,0,1,0.298,0.26,0.232,523.135,17246930.0036989,17.2469300036989,1240615.89852088,1.24061589852088
"4619",4428,1154.325,382.653,233.027,0.005,0.527,3.146,6.868,0.19,0.061,0,4,221.977,1.076,283.32,182.007,2.7,1,5060105,41.254,26.504,0.44,0.575,288.674,0,1,0.326,0.037,0.845,432.698,25,0.000025,283067.242464574,0.283067242464574
"4620",4428,1154.325,382.653,233.027,0.005,0.527,3.146,6.868,0.19,0.061,0,4,221.977,1.076,283.32,182.007,2.7,1,5060105,41.254,26.504,0.44,0.575,288.674,0,1,0.326,0.037,0.845,432.698,829332.329245588,0.829332329245588,283067.242464574,0.283067242464574
"4621",4430,1326.665,2.652,217.211,0.061,0.542,0.016,0.499,0.043,0.088,0,1,214.442,1.016,18.933,22.391,0,1,5050203,38.063,44.485,0.887,0.019,11.302,0,1,0.238,0.23,0.058,833.605,3145922.54440045,3.14592254440045,142269.512711123,0.142269512711123
"4622",4431,1131.041,2.593,217.227,0.051,0.531,0.015,0.481,0.042,0.082,0,1,113.123,1.015,13.296,23.366,0,1,5050203,27.855,48.339,0.796,0.016,8.059,0,1,0.24,0.207,0.059,825.905,2718514.18626227,2.71851418626227,133732.071287727,0.133732071287727
"4623",4432,1987.376,2.766,217.226,0.083,0.566,0.018,0.526,0.044,0.122,0,1,159.993,1.009,19.982,21.86,0,1,5050203,37.365,41.037,0.855,0.02,15.751,0,1,0.302,0.215,0.057,868.259,3544738.31124265,3.54473831124265,223809.416000927,0.223809416000927
"4624",4433,2893.477,5.239,225.201,0.036,0.488,0.029,0.659,0.05,0.07,0,2,220.064,1.013,15.386,46.039,0,1,5050201,22.966,71.703,0.789,0.027,9.949,0,1,0.176,0.13,0.112,853.621,7150806.62138735,7.15080662138735,426099.189406254,0.426099189406254
"4625",4434,776.274,9.643,225.202,0.026,0.487,0.056,0.925,0.061,0.037,0,2,176.311,1.014,20.899,27.598,0,1,5050201,22.62,29.773,0.779,0.044,11.333,1,1,0.128,0.125,0.192,813.9,474324.695144409,0.474324695144409,84165.935135366,0.084165935135366
"4626",4435,2750.132,1124.275,195.807,0.002,0.489,8.942,11.55,0.256,0.044,0,5,235.487,1.094,109.567,216.136,1.818,1,5090604,9.488,18.715,0.555,1.64,33.067,1,1,0.236,0.129,0.904,202.151,2575039.87579074,2.57503987579074,944274.530058197,0.944274530058197
"4627",4436,1052.254,2.166,195.779,0.003,0.381,0.008,0.355,0.035,0.044,0,2,264.032,1.074,28.758,40.862,1.818,1,5090604,82.665,115.594,0.157,0.002,0.124,1,1,0.162,0.035,0.143,201.123,4477324.23942534,4.47732423942534,961659.41359151,0.96165941359151
"4628",4437,1079.117,1128.386,194.802,0.001,0.488,8.967,11.566,0.256,0.044,0,5,232.527,1.376,140.423,206.579,1.818,1,5090604,12.141,17.862,0.516,1.527,23.487,1,1,0.236,0.052,0.904,197.6,25.0000000046566,0.000025000000005,571974.959411534,0.571974959411534
"4629",4437,1079.117,1128.386,194.802,0.001,0.488,8.967,11.566,0.256,0.044,0,5,232.527,1.376,140.423,206.579,1.818,1,5090604,12.141,17.862,0.516,1.527,23.487,1,1,0.236,0.052,0.904,197.6,573440.194120306,0.573440194120306,571974.959411534,0.571974959411534
"4630",4438,3750.817,105.615,194.791,0.005,0.446,0.637,3.102,0.121,0.044,0,4,170.966,1.216,31.253,55.122,1.818,1,5090603,10.067,17.741,0.508,0.191,13.608,1,1,0.208,0.12,0.612,206.069,3039806.14218166,3.03980614218166,650703.301381178,0.650703301381178
"4631",4439,2390.954,4.282,271.543,0.089,0.59,0.03,0.671,0.051,0.197,0,2,272.786,1.011,46.921,24.524,22.264,1,5060101,73.212,37.539,0.827,0.028,580.166,0,1,0.388,0.285,0.085,908.011,6750645.42176996,6.75064542176996,275276.902558166,0.275276902558166
"4632",4440,4077.828,7.026,271.542,0.071,0.63,0.056,0.901,0.06,0.26,0,2,288.998,1.018,83.846,-9999,25.529,0,5060101,95.608,37.978,0.774,0.042,666.105,0,0,0.362,0.287,0.156,942.364,10921561.66887,10.92156166887,441597.840137778,0.441597840137778
"4633",4441,3016.198,4.875,137.256,0.095,0.625,0.037,0.751,0.054,0.245,0,2,292.389,1.01,56.365,29.361,24.66,0,5060701,76.545,39.301,0.933,0.038,776.441,0,0,0.404,0.316,0.093,534.262,7507962.97963552,7.50796297963552,354769.841618015,0.354769841618015
"4634",4442,1679.594,62.849,137.259,0.011,0.544,0.479,2.692,0.112,0.15,0,4,203.146,1.031,132.571,-9999,12.234,1,5060701,49.308,46.143,0.485,0.146,280.095,0,1,0.264,0.279,0.484,436.368,2587132.92551059,2.58713292551059,239495.465203176,0.239495465203176
"4635",4443,7184.675,8.377,89.227,0.027,0.402,0.037,0.725,0.053,0.058,0,2,274.68,1.026,15.678,17.873,2.863,1,5090403,23.344,26.967,0.693,0.027,6.756,0,1,0.216,0.209,0.165,326.813,14230214.5318046,14.2302145318046,745390.57058604,0.74539057058604
"4636",4444,2602.142,35.5,89.229,0.012,0.408,0.177,1.64,0.084,0.036,0,3,212.73,1.078,43.249,24.862,2.863,1,5090403,26.44,15.065,0.665,0.092,11.739,1,1,0.183,0.137,0.397,267.182,5157030.69977934,5.15703069977934,401303.895955823,0.401303895955823
"4637",4445,1855.513,4.489,203.966,0.075,0.566,0.029,0.661,0.05,0.179,0,2,64.339,1.019,65.665,30.41,21.872,1,5060406,99.196,46.367,0.828,0.028,508.546,0,1,0.425,0.339,0.095,597.189,6495683.35808528,6.49568335808528,242018.384104037,0.242018384104037
"4638",4446,1348.528,3.173,203.971,0.073,0.535,0.019,0.539,0.045,0.176,0,2,321.356,1.009,54.282,29.995,16.175,1,5060406,102.347,56.532,0.744,0.018,404.76,0,1,0.455,0.371,0.084,583.759,4114620.80504489,4.11462080504489,153877.113735297,0.153877113735297
"4639",4447,2601.345,4.92,194.051,0.062,0.497,0.027,0.635,0.049,0.223,0,2,43.687,1.022,67.441,-9999,18.686,0,5060407,104.939,37.599,0.685,0.021,409.368,0,0,0.44,0.333,0.121,477.346,7810665.06255412,7.81066506255412,289861.091717849,0.289861091717849
"4640",4448,1083.112,2.382,194.067,0.098,0.472,0.012,0.429,0.039,0.184,0,1,109.101,1.021,47.047,23.718,16.548,1,5060407,110.128,55.372,0.743,0.013,436.142,0,1,0.398,0.33,0.054,460.926,3359137.39714381,3.35913739714381,140533.491882009,0.140533491882009
"4641",4449,1574.888,369.093,234.131,0.012,0.529,3.041,6.752,0.189,0.138,0,4,246.845,1.047,461.572,331.911,6.337,1,5060104,68.364,49.156,0.487,0.618,839.095,0,1,0.327,0.061,0.837,440.718,1283735.7717306,1.2837357717306,356149.653788277,0.356149653788277
"4642",4450,3963.477,8.571,234.172,0.038,0.492,0.049,0.845,0.058,0.15,0,2,162.87,1.017,109.801,56.165,2.7,1,5060105,128.191,64.692,0.739,0.037,284.184,0,1,0.328,0.192,0.163,492.8,13535349.1168064,13.5353491168064,518403.877762901,0.518403877762901
"4643",4451,2715.929,14.666,220.729,0.027,0.512,0.094,1.195,0.071,0.068,0,3,226.192,1.022,23.255,18.63,3.701,1,5050201,19.555,15.616,0.858,0.073,21.405,0,1,0.202,0.199,0.229,808.777,2820954.85303725,2.82095485303725,330344.622192393,0.330344622192393
"4644",4452,639.766,26.368,220.727,0.018,0.544,0.191,1.702,0.086,0.068,0,3,154.582,1.01,14.274,20.357,3.701,1,5050201,8.388,11.962,0.796,0.117,22.348,1,1,0.303,0.242,0.358,774.698,355655.605126329,0.355655605126329,82708.7088745981,0.082708708874598
"4645",4453,850.061,2.379,215.843,0.032,0.53,0.014,0.464,0.041,0.156,0,1,191.344,1.011,78.891,44.169,2.7,1,5060303,171.356,95.303,0.626,0.012,141.856,0,1,0.287,0.228,0.116,595.175,3167018.78009163,3.16701878009163,67021.5721663081,0.067021572166308
"4646",4454,338.848,6.04,215.802,0.078,0.557,0.037,0.753,0.054,0.156,0,2,127.907,1.021,100.176,43.438,8.203,1,5060303,135.23,58.5,0.925,0.037,620.125,0,1,0.348,0.096,0.107,587.093,61093.868531983,0.061093868531983,37631.9147662653,0.037631914766265
"4647",4455,847.904,2.244,119.558,0.04,0.396,0.009,0.37,0.036,0.072,0,1,302.91,1.053,17.416,29.46,2.24,1,5090401,47.709,78.884,0.63,0.008,3.774,0,1,0.181,0.146,0.079,278.291,2465274.73407859,2.46527473407859,93554.7002258232,0.093554700225823
"4648",4456,2377.142,111.184,119.557,0.004,0.434,0.646,3.124,0.122,0.028,0,4,234.933,1.18,31.885,27.048,2.24,1,5090401,10.208,8.674,0.418,0.158,12.661,1,1,0.147,0.154,0.609,271.093,3006502.03412144,3.00650203412143,628277.102294942,0.628277102294942
"4649",4457,535.98,2.29,214.602,0.078,0.461,0.011,0.414,0.039,0.091,0,1,30.474,1.037,42.628,25.622,1.818,1,5090602,103.16,61.742,0.805,0.013,9.665,0,1,0.232,0.235,0.049,394.969,2140939.11840127,2.14093911840127,60087.4836476003,0.0600874836476
"4650",4458,1158.528,3.049,214.601,0.063,0.475,0.016,0.488,0.042,0.08,0,1,311.142,1.015,33.513,39.817,1.818,1,5090602,69.497,82.505,0.928,0.019,11.688,0,1,0.265,0.279,0.057,409.761,4149393.95609755,4.14939395609755,151936.490836583,0.151936490836583
"4651",4459,1073.822,3.447,225.93,0.058,0.489,0.018,0.527,0.044,0.085,0,1,151.031,1.006,13.502,20.373,0,1,5050201,25.615,38.652,0.872,0.02,11.305,0,1,0.138,0.135,0.063,849.165,3622786.50548422,3.62278650548422,144181.937557301,0.144181937557301
"4652",4460,2578.65,3.543,225.926,0.04,0.494,0.019,0.541,0.045,0.067,1,1,176.818,1.039,26.377,29.588,0,1,5050201,51.541,56.219,0.758,0.019,8.167,0,1,0.12,0.109,0.071,875.652,5311691.82071156,5.31169182071156,317931.447592267,0.317931447592267
"4653",4461,3002.142,374.335,213.079,0.008,0.574,3.446,7.186,0.195,0.029,0,5,177.768,1.065,61.67,107.945,2.419,1,5050108,8.579,15.013,0.974,1.369,126.065,1,1,0.286,0.154,0.909,712.94,4488545.80492642,4.48854580492642,438448.07611199,0.43844807611199
"4654",4462,6962.041,7.504,213.123,0.075,0.59,0.054,0.889,0.059,0.133,0,2,94.629,1.033,16.891,20.185,2.419,1,5050108,20.73,24.002,1.009,0.056,40.168,0,1,0.404,0.281,0.096,916.074,15097775.4229906,15.0977754229906,746159.305112431,0.746159305112431
"4655",4463,2966.137,16.16,216.471,0.037,0.599,0.128,1.396,0.077,0.086,0,2,255.961,1.016,8.365,25.902,2.419,1,5050104,6.087,18.741,1.078,0.118,47.001,0,1,0.308,0.296,0.187,987.962,5557424.36990542,5.55742436990542,296400.790177017,0.296400790177017
"4656",4464,2862.29,4.278,216.468,0.091,0.621,0.032,0.695,0.052,0.137,0,2,181.756,1.017,10.364,-9999,5.642,1,5050104,14.807,13.224,0.895,0.032,29.464,0,1,0.354,0.304,0.066,1057.224,7485574.89929181,7.48557489929181,368778.546368483,0.368778546368483
"4657",4465,1272.193,2.368,216.104,0.126,0.581,0.016,0.492,0.043,0.266,0,1,93.783,1.014,91.858,43.422,24.212,0,5060303,182.692,86.64,0.928,0.02,747.581,0,0,0.396,0.265,0.044,660.681,5147319.76897542,5.14731976897542,172041.839908553,0.172041839908553
"4658",4466,573.198,2.282,216.104,0.037,0.545,0.014,0.463,0.041,0.156,0,1,160.372,1.03,73.137,39.605,8.203,1,5060303,158.168,85.299,0.55,0.01,137.498,0,1,0.347,0.194,0.128,607.925,1738879.87278416,1.73887987278416,67125.0167421173,0.067125016742117
"4659",4467,3076.493,18.242,199.52,0.011,0.43,0.094,1.194,0.071,0.044,0,3,297.859,1.08,22.931,19.388,1.818,1,5090604,19.556,16.154,0.541,0.045,5.719,1,1,0.211,0.131,0.317,225.681,3382087.49770802,3.38208749770802,392516.092253268,0.392516092253268
"4660",4468,8480.864,13.597,199.516,0.022,0.46,0.074,1.053,0.066,0.044,0,2,283.019,1.041,22.005,34.477,1.818,1,5090604,21.902,34.081,0.728,0.049,11.138,0,1,0.229,0.163,0.228,278.256,12864120.0191334,12.8641200191334,1370751.74929535,1.37075174929534
"4661",4469,643.259,10.223,203.374,0.041,0.545,0.07,1.031,0.065,0.123,0,3,46.083,1.014,97.433,49.047,2.7,1,5060406,94.452,47.554,0.768,0.052,407.195,0,1,0.425,0.299,0.182,532.044,370334.625339721,0.370334625339721,91894.9974660825,0.091894997466082
"4662",4470,771.482,2.251,203.37,0.093,0.533,0.013,0.454,0.041,0.128,0,1,107.796,1.016,47.998,29.416,19.438,1,5060406,105.597,64.419,0.746,0.014,405.987,0,1,0.412,0.34,0.051,549.052,2793433.81871639,2.79343381871639,96695.442959315,0.096695442959315
"4663",4471,429.203,2.087,235.625,0,0.419,0.009,0.371,0.036,0.138,0,1,268.255,1.032,115.938,70.053,6.337,1,5060104,312.697,189.043,0.033,0,0.054,1,1,0.246,0.118,0.147,455.666,660623.772473885,0.660623772473885,57161.7423459615,0.057161742345961
"4664",4472,1654.533,363.669,235.641,0.008,0.531,3.008,6.717,0.188,0.138,0,4,252.716,1.029,381.175,316.792,6.337,1,5060104,56.742,47.155,0.55,0.694,522.854,0,1,0.329,0.09,0.845,456.304,1449407.46272351,1.44940746272351,401070.638145101,0.401070638145101
"4665",4473,1147.046,2.649,269.921,0.092,0.564,0.017,0.512,0.044,0.227,0,1,204.751,1.016,74.284,-9999,24.927,0,5060101,145.835,44.034,0.78,0.017,499.96,0,0,0.398,0.234,0.06,818.959,3854256.98317699,3.85425698317699,120372.643766717,0.120372643766717
"4666",4474,1687.878,18.061,269.961,0.028,0.603,0.146,1.492,0.08,0.167,0,3,304.877,1.022,135.892,-9999,13.333,1,5060101,90.769,51.791,0.524,0.062,403.907,0,1,0.364,0.249,0.31,797.956,1625280.56114068,1.62528056114068,246404.233122296,0.246404233122296
